Id,Label,Year,Authors,InDegree,OutDegree,PageRank
45770,Workflow-based dynamic scheduling of job shop operations,2007,"H. C. Hwang,B. K. Choi",0,1,0.00014655614853807745
45786,Gene ontology annotation as text categorization: An empirical study,2008,"Kazuhiro Seki,Javed Mostafa",0,1,0.00014655614853807745
45809,Rob Kling In Search of One Good Theory,2007,Alice Robbin,0,1,0.00014655614853807745
47934,Peers and Spheres of Influence: Situating Rob Kling,2007,"Blaise Cronin,Debora Shaw",1,0,0.0002713625391421164
45826,Using the event calculus to reason about problem diagrams,2008,"Andreas Classen,Robin Laney,Thein Than Tun,Patrick Heymans,Arnaud Hubaux",0,1,0.00014655614853807745
45828,A decoupled approach to exemplar-based unsupervised learning,2008,"Sebastian Nowozin,Gökhan Bakir",0,1,0.00014655614853807745
45844,Modelling landscape dynamics with Python,2007,"D. Karssenberg,K. de Jong,J. van der Kwast",0,1,0.00014655614853807745
45845,Dynamic anonymization: accurate statistical analysis with privacy preservation,2008,"Xiaokui Xiao,Yufei Tao",0,3,0.00014655614853807745
45849,Oases: From samarkand to chang'an to... now,2008,Dominique Richard,0,1,0.00014655614853807745
45853,Graph based test case generation for TLM functional verification,2008,"Mohammad Reza Kakoee,M. H. Neishaburi,Siamak Mohammadi",0,1,0.00014655614853807745
45862,Value creation in information-based industries through convergence: A study of U.S. mergers and acquisitions between 1993 and 2005,2008,"Louis Rhéaume,Harjeet S. Bhabra",0,1,0.00014655614853807745
45868,Coverage problems in wireless sensor networks: designs and analysis,2008,"My T. Thai,Feng Wang,David Hongwei Du,Xiaohua Jia",0,1,0.00014655614853807745
45881,Combining path analysis with time-resolved functional magnetic resonance imaging: The neurocognitive network underlying mental rotation,2008,"Christine Ecker,Michael J. Brammer,Steven C. Williams",0,2,0.00014655614853807745
45895,Schedulability analysis of preemptive and nonpreemptive EDF on partial runtime-reconfigurable FPGAs,2008,"Nan Guan,Qingxu Deng,Zonghua Gu,Wenyao Xu,Ge Yu",0,2,0.00014655614853807745
45903,The carr-benkler wager and its implications for ULS software engineering,2008,Rick Kazman,0,1,0.00014655614853807745
45916,Selection and context scoping for digital video collections: an investigation of youtube and blogs,2008,"Robert G. Capra,Christopher A. Lee,Gary Marchionini,Terrell Russell,Chirag Shah,Fred Stutzman",0,2,0.00014655614853807745
45919,A reproducing kernel Hilbert space framework for pairwise time series distances,2008,"Zhengdong Lu,Todd K. Leen,Yonghong Huang,Deniz Erdogmus",0,2,0.00014655614853807745
45924,Y-MAC: An Energy-Efficient Multi-channel MAC Protocol for Dense Wireless Sensor Networks,2008,"Youngmin Kim,Hyojeong Shin,Hojung Cha",0,1,0.00014655614853807745
45926,Multi-scale correlations between topography and vegetation in a hillside catchment of Honduras,2007,"A. Nelson,T. Oberthür,S. Cook",0,1,0.00014655614853807745
45930,The entropy of fuzzy vectors,2008,"Cuilian You,Meilin Wen",0,1,0.00014655614853807745
45954,Asymmetrically banked value-aware register files for low-energy and high-performance,2008,"Shuai Wang,Hongyan Yang,Jie Hu,Sotirios G. Ziavras",0,1,0.00014655614853807745
45959,Feature generation from digital images using pseudo-fractal algorithm and its four modifications,2007,"Marcin Janaszewski,Edward Kacki",0,1,0.00014655614853807745
45983,Testability analysis based on the identification of testable blocks with predefined properties,2008,"Jaroslav Skarvada,Zdenek Kotasek,Tomas Herrman",0,1,0.00014655614853807745
45999,The pattern matrix method for lower bounds on quantum communication,2008,Alexander A. Sherstov,0,1,0.00014655614853807745
46013,Mapping fractional forest cover across the highlands of mainland Southeast Asia using MODIS data and regression tree modelling,2007,"C. Tottrup,M. S. Rasmussen,L. Eklundh,P. Jönsson",1,2,0.00025528185565259267
46020,External-memory computational geometry,1993,M. T. Goodrich,1,0,0.0002713625391421164
46023,Protocol completion incentive problems in cryptographic Vickrey auctions,2008,"Phillip G. Bradford,Sunju Park,Michael H. Rothkopf,Heejin Park",0,1,0.00014655614853807745
46041,"Constructivism, virtual reality and tools to support design",2008,"Cara Winterbottom,Edwin Blake",0,2,0.00014655614853807745
46046,Building a database on S3,2008,"Matthias Brantner,Daniela Florescu,David Graf,Donald Kossmann,Tim Kraska",0,1,0.00014655614853807745
46053,Model-driven design and implementation of discrete event control for a machine tool control system,2007,"Y. Liu,W. Li,K. Yamazaki,M. Fujishima",0,1,0.00014655614853807745
46074,Fundamental parallel algorithms for private-cache chip multiprocessors,2008,"Lars Arge,Michael T. Goodrich,Michael Nelson,Nodari Sitchinava",0,1,0.00014655614853807745
46076,Game content creation and it proficiency: An exploratory study,2008,Elisabeth Hayes,0,4,0.00014655614853807745
46078,RingSTM: scalable transactions with a single atomic instruction,2008,"Michael F. Spear,Maged M. Michael,Christoph von Praun",0,2,0.00014655614853807745
46089,Prediction of pricing and hedging errors for equity linked warrants with Gaussian process models,2008,"Gyu-Sik Han,Jaewook Lee",0,1,0.00014655614853807745
46098,Mobile information systems for the private everyday life,2007,"Oliver Bohl,Shakib Manouchehri,Udo Winand",0,1,0.00014655614853807745
46114,Large scale manifold transduction,2008,"Michael Karlen,Jason Weston,Ayse Erkan,Ronan Collobert",0,1,0.00014655614853807745
46136,Daedalus: toward composable multimedia MP-SoC design,2008,"H. Nikolov,M. Thompson,T. Stefanov,A. Pimentel,S. Polstra,R. Bose,C. Zissulescu,E. Deprettere",0,1,0.00014655614853807745
46150,Improving wireless privacy with an identifier-free link layer protocol,2008,"Ben Greenstein,Damon McCoy,Jeffrey Pang,Tadayoshi Kohno,Srinivasan Seshan,David Wetherall",0,2,0.00014655614853807745
46170,Visualizing the evolution of a web-based social network,2008,"Beatriz Prieto,Fernando Tricas,Juan J. Merelo,Antonio Mora,Alberto Prieto",0,1,0.00014655614853807745
46171,Language constrained graph problems: a microcosm of engineering research and development,2008,Phillip G. Bradford,0,1,0.00014655614853807745
46172,Adaptive transaction scheduling for transactional memory systems,2008,"Richard M. Yoo,Hsien-Hsin S. Lee",0,1,0.00014655614853807745
46179,Optimal mechanism design and money burning,2008,"Jason D. Hartline,Tim Roughgarden",0,1,0.00014655614853807745
46181,ROWLBAC: representing role based access control in OWL,2008,"T. Finin,A. Joshi,L. Kagal,J. Niu,R. Sandhu,W. Winsborough,B. Thuraisingham",0,1,0.00014655614853807745
46186,Designing modular architectures in the framework AKIRA,2007,"Giovanni Pezzulo,Gianguglielmo Calvi",1,2,0.00016215694736358233
46206,Analysis of a transport model applying operator splitting and semi-Lagrangian method,2007,Petra Csomos,1,1,0.0008585365456570766
46208,Developing natural language-based program analyses and tools to expedite software maintenance,2008,Emily Hill,0,2,0.00014655614853807745
46212,Structured Types and Separation Logic,2008,Harvey Tuch,0,1,0.00014655614853807745
46219,Maximum thick paths in static and dynamic environments,2008,"Esther M. Arkin,Joseph S.B. Mitchell,Valentin Polishchuk",1,0,0.0002713625391421164
46221,Named entity normalization in user generated content,2008,"Valentin Jijkoun,Mahboob Alam Khalid,Maarten Marx,Maarten de Rijke",0,1,0.00014655614853807745
46223,Phase estimation in data channelization for video transmitting,2008,"Satish Chand,Hari Om",0,1,0.00014655614853807745
46232,A proximal subgradient projection algorithm for linearly constrained strictly convex problems,2007,Adam Ouorou,0,1,0.00014655614853807745
46253,Undirected connectivity in log-space,2008,Omer Reingold,0,1,0.00014655614853807745
46266,Local invariant feature detectors: a survey,2008,"Tinne Tuytelaars,Krystian Mikolajczyk",0,8,0.00014655614853807745
46307,Incorporating constraints in probabilistic XML,2008,"Sara Cohen,Benny Kimelfeld,Yehoshua Sagiv",1,1,0.0008585365456570766
46574,Query efficiency in probabilistic XML models,2008,"Benny Kimelfeld,Yuri Kosharovsky,Yehoshua Sagiv",1,1,0.0008585365456570766
46315,Symphony: synchronous two-phase rate and power control in 802.11 wlans,2008,"Kishore Ramachandran,Ravi Kokku,Honghai Zhang,Marco Gruteser",0,2,0.00014655614853807745
46316,A conceptual model for multidimensional data,2008,Anand S. Kamble,0,1,0.00014655614853807745
46326,Routing a maximum number of disks through a scene of moving obstacles,2008,"Joondong Kim,Joseph S.B. Mitchell,Valentin Polishchuk,Arto Vihavainen",0,1,0.00014655614853807745
46332,"Near-Optimal Sensor Placements in Gaussian Processes: Theory, Efficient Algorithms and Empirical Studies",2008,"Andreas Krause,Ajit Singh,Carlos Guestrin",0,1,0.00014655614853807745
46347,Multimodal question answering for mobile devices,2008,"Tom Yeh,Trevor Darrell",0,1,0.00014655614853807745
46353,A new method for fast transforms in parity-mixed PDEs: Part II. Application to confined rotating convection,2008,"Geoffrey M. Vasil,Nicholas H. Brummell,Keith Julien",1,1,0.0008585365456570766
48384,A new method for fast transforms in parity-mixed PDEs: Part I. Numerical techniques and analysis,2008,"Geoffrey M. Vasil,Nicholas H. Brummell,Keith Julien",1,1,0.0008585365456570766
46354,A self-organizing group management middleware for mobile ad-hoc networks,2008,"Dario Bottazzi,Rebecca Montanari,Giovanni Rossi",0,3,0.00014655614853807745
46366,A survey of image classification methods and techniques for improving classification performance,2007,"D. Lu,Q. Weng",0,1,0.00014655614853807745
46388,A conceptual framework for product lifecycle modelling,2007,"Q. Shu,C. Wang",0,2,0.00014655614853807745
46390,Distributed target tracking and boundary estimation in wireless sensor networks,2008,"Jennifer Yick,Biswanath Mukherjee,Dipak Ghosal",0,1,0.00014655614853807745
46420,Sensitivity of change vector analysis to land cover change in an arid ecosystem,2007,"Sánchez E. Flores,S. R. Yool",0,1,0.00014655614853807745
46432,A lattice-based approach to query-by-example spoken document retrieval,2008,"Tee Kiah Chia,Khe Chai Sim,Haizhou Li,Hwee Tou Ng",0,1,0.00014655614853807745
46439,Losses due to quantum size effects in thermionic currents in III-V MQW solar cells,2005,"Argyrios C. Varonides,Robert A. Spalletta",0,1,0.00014655614853807745
46450,Semantic text similarity using corpus-based word similarity and string similarity,2008,"Aminul Islam,Diana Inkpen",0,1,0.00014655614853807745
46455,Sampling cube: a framework for statistical olap over sampling data,2008,"Xiaolei Li,Jiawei Han,Zhijun Yin,Jae-Gil Lee,Yizhou Sun",0,1,0.00014655614853807745
46489,Semantic based collaborative P2P in ubiquitous computing,2007,"Michele Ruta,Tommaso Di Noia,Eugenio Di Sciascio,Francesco Maria Donini",0,1,0.00014655614853807745
46491,Predictive dynamic thermal management for multicore systems,2008,"Inchoon Yeo,Chih Chun Liu,Eun Jung Kim",0,1,0.00014655614853807745
46499,Motion planning for multiple non-holonomic robots: A geometric approach,2008,"Elias k. Xidias,Nikos a. Aspragathos",0,1,0.00014655614853807745
46506,Entity matching across heterogeneous data sources: An approach based on constrained cascade generalization,2008,"Huimin Zhao,Sudha Ram",0,1,0.00014655614853807745
46507,Collaborative multi-paradigm exploratory search,2008,"Michal Tvarožek,Mária Bieliková",0,2,0.00014655614853807745
46510,Human-Centred Intelligent Human Computer Interaction (HCI&#178;): how far are we from attaining it?,2008,"Maja Pantic,Anton Nijholt,Alex Pentland,Thomas S. Huanag",0,2,0.00014655614853807745
46527,Automatic virtual machine configuration for database workloads,2008,"Ahmed A. Soror,Umar Farooq Minhas,Ashraf Aboulnaga,Kenneth Salem,Peter Kokosielis,Sunil Kamath",0,2,0.00014655614853807745
48143,Virtualization-based autonomic resource management for multi-tier Web applications in shared data center,2008,"Xiaoying Wang,Zhihui Du,Yinong Chen,Sanli Li",1,1,0.00020895934384009693
46531,Sampling-based program locality approximation,2008,"Yutao Zhong,Wentao Chang",0,1,0.00014655614853807745
46567,Compiler error messages: what can help novices?,2008,"Marie-Hélène Nienaltowski,Michela Pedroni,Bertrand Meyer",0,1,0.00014655614853807745
46575,Pedestrian navigation systems: a showcase for deep personalization theory,2007,Xiangkui Yao,0,1,0.00014655614853807745
46585,Cross-Validation Optimization for Large Scale Structured Classification Kernel Methods,2008,Matthias W. Seeger,0,1,0.00014655614853807745
46595,GreenFS: making enterprise computers greener by protecting them better,2008,"Nikolai Joukov,Josef Sipek",0,1,0.00014655614853807745
46610,Geovisual analytics for spatial decision support: Setting the research agenda,2007,"G. Andrienko,N. Andrienko,P. Jankowski,D. Keim,M. -J. Kraak,A. MacEachren,S. Wrobel",0,1,0.00014655614853807745
46617,Self-organizing relay stations in relay based cellular networks,2008,"Peng Jiang,John Bigham,Jiayi Wu",0,1,0.00014655614853807745
46622,Technical Section: Evaluation of HDR tone mapping methods using essential perceptual attributes,2008,"Martin adík,Michael Wimmer,Laszlo Neumann,Alessandro Artusi",0,3,0.00014655614853807745
46642,Distributed packing in planar graphs,2008,"Andrzej Czygrinow,Michal Hańckowiak,Wojciech Wawrzyniak",0,1,0.00014655614853807745
46653,Secure multi-hop network programming with multiple one-way key chains,2008,"Hailun Tan,Sanjay Jha,Diet Ostry,John Zic,Vijay Sivaraman",0,1,0.00014655614853807745
46656,Approximating the pathway axis and the persistence diagram of a collection of balls in 3-space,2008,"Eitan Yaffe,Dan Halperin",0,1,0.00014655614853807745
46669,Slede: a domain-specific verification framework for sensor network security protocol implementations,2008,"Youssef Hanna,Hridesh Rajan,Wensheng Zhang",0,1,0.00014655614853807745
46695,Performance of P2P live video streaming systems on a controlled test-bed,2008,"Sachin Agarwal,Jatinder Pal Singh,Aditya Mavlankar,Pierpaolo Bacchichet,Bernd Girod",0,1,0.00014655614853807745
46702,Usability evaluation of a commercial pocket PC phone: a pilot study,2007,"Ahmad Rahmati,Lin Zhong",0,1,0.00014655614853807745
46712,Co-arrays in the next Fortran Standard,2007,"John Reid,Robert W. Numrich",0,1,0.00014655614853807745
46740,Documenting and automating collateral evolutions in linux device drivers,2008,"Yoann Padioleau,Julia Lawall,René Rydhof Hansen,Gilles Muller",0,2,0.00014655614853807745
46758,Hierarchical group access control for secure multicast communications,2007,"Yan Sun,K. J. Ray Liu",0,2,0.00014655614853807745
46764,Writing on the blog: an assemblage analysis,2008,Senom T. Yalcin,0,1,0.00014655614853807745
46775,A comprehensive integer programming model with special forms for optimal provision of multiple manufactures,2007,"Said A. Hassan,Seraj Y. Abed",0,1,0.00014655614853807745
46778,Sparse multiscale gaussian process regression,2008,"Christian Walder,Kwang In Kim,Bernhard Schölkopf",0,1,0.00014655614853807745
46787,Lie group integrators with non-autonomous frozen vector fields,2007,Borislav V. Minchev,1,2,0.00025528185565259267
46805,Anti-jamming timing channels for wireless networks,2008,"Wenyuan Xu,Wade Trappe,Yanyong Zhang",0,1,0.00014655614853807745
46811,Exploring locking & partitioning for predictable shared caches on multi-cores,2008,"Vivy Suhendra,Tulika Mitra",0,1,0.00014655614853807745
46819,Closed Sets for Labeled Data,2008,"Gemma C. Garriga,Petra Kralj,Nada Lavrač",0,1,0.00014655614853807745
46820,Using space windowing for a preliminary analysis of complex time data in human component system studies. Examples with eye-tracking in advertising and car/head movements in driving,2008,"P. Loslever,P. Simon,F. Rousseau,J. C. Popieul",0,1,0.00014655614853807745
46823,Predicting contact map using Radial Basis Function Neural Network with Conformational Energy Function,2008,"Peng Chen,De-Shuang Huang,Xing-Ming Zhao,Xueling Li",0,1,0.00014655614853807745
46825,Vector extrapolation methods with applications to solution of large systems of equations and to PageRank computations,2008,Avram Sidi,0,1,0.00014655614853807745
46831,Inferring locks for atomic sections,2008,"Sigmund Cherem,Trishul Chilimbi,Sumit Gulwani",1,2,0.00025528185565259267
46833,Memory hierarchy performance measurement of commercial dual-core desktop processors,2008,"Lu Peng,Jih-Kwon Peir,Tribuvan K. Prakash,Carl Staelin,Yen-Kuang Chen,David Koppelman",0,1,0.00014655614853807745
46867,CVM -- A Verified Framework for Microkernel Programmers,2008,"Tom In der Rieden,Alexandra Tsyban",0,2,0.00014655614853807745
46879,Uniform approximation by discrete least squares polynomials,2008,"Jean-Paul Calvi,Norman Levenberg",0,1,0.00014655614853807745
46908,A knowledge-based architecture for implementing collaborative problem-solving methods in military e-training,2008,"Shu-Hsien Liao,Yen-Ping Ho",0,1,0.00014655614853807745
46926,Stability analysis of the BDF Slowest-first multirate methods,2007,"A. Verhoeven,E. J. W. Ter Maten,R. M. M. Mattheij,B. Tasic",0,1,0.00014655614853807745
46941,Cross-cultural knowledge communication in online communities of practice,2008,"P. Clint Rogers,Mari Vawn Tinney,Andrew S. Gibbons",0,1,0.00014655614853807745
46967,Research challenges in the tension between features and services,2008,"Sven Apel,Christian Kaestner,Christian Lengauer",0,2,0.00014655614853807745
47541,Aspectual Feature Modules,2008,"Sven Apel,Thomas Leich,Gunter Saake",1,0,0.00020895934384009693
46980,A study of the behaviour of linguistic fuzzy rule based classification systems in the framework of imbalanced data-sets,2008,"Alberto Fernández,Salvador García,María José del Jesus,Francisco Herrera",0,1,0.00014655614853807745
46985,Schedulability analysis of global EDF,2008,"Sanjoy Baruah,Theodore Baker",0,1,0.00014655614853807745
46997,Aspect-oriented modeling approach to define routing in enterprise service bus architectures,2008,"Vina Ermagan,Ingolf H. Krüger,Massimiliano Menarini",0,1,0.00014655614853807745
46998,"Ncore: architecture and implementation of a flexible, collaborative digital library",2008,"Dean B. Krafft,Aaron Birkland,Ellen J. Cramer",0,1,0.00014655614853807745
47003,Learning with support vector machines for query-by-multiple-examples,2008,"Dell Zhang,Wee Sun Lee",0,2,0.00014655614853807745
47014,Photo-based authentication using social networks,2008,"Sarita Yardi,Nick Feamster,Amy Bruckman",0,1,0.00014655614853807745
47037,Improving sensor network immunity under worm attacks: a software diversity approach,2008,"Yi Yang,Sencun Zhu,Guohong Cao",0,1,0.00014655614853807745
47049,Fast communication: Dominant sets clustering for image retrieval,2008,"Man Wang,Zheng-Lin Ye,Yue Wang,Shu-Xun Wang",0,1,0.00014655614853807745
47057,Lower bounds for pseudorandom number generators,1989,"M. Kharitonov,A. V. Goldberg",1,0,0.0002713625391421164
47063,Efficient memory representation of XML document trees,2008,"Giorgio Busatto,Markus Lohrey,Sebastian Maneth",0,1,0.00014655614853807745
47067,Automated synthesis of mechanical vibration absorbers using genetic programming,2008,"Jianjun Hu,Erik d. Goodman,Shaobo Li,Ronald Rosenberg",0,1,0.00014655614853807745
47095,Letters: Neural networks stabilization and disturbance attenuation for nonlinear switched impulsive systems,2008,"Fei Long,Shumin Fei",0,1,0.00014655614853807745
47097,Modeling Biological Networks by Action Languages via Answer Set Programming,2008,"Steve Dworschak,Susanne Grell,Victoria J. Nikiforova,Torsten Schaub,Joachim Selbig",0,1,0.00014655614853807745
47148,"Perceptual evaluation of cartoon physics: accuracy, attention, appeal",2008,"Marcos Garcia,John Dingliana,Carol O'Sullivan",0,1,0.00014655614853807745
48193,Technical Section: MSRS: A fast linear solver for the real-time simulation of deformable objects,2008,"Marcos García,Oscar D. Robles,Luis Pastor,Angel Rodríguez",1,0,0.0002713625391421164
47168,Minimizing the makespan with an availability constraint on a single machine under simple linear deterioration,2008,"Chinyao Low,Chou-Jung Hsu,Chwen-Tzeng Su",0,1,0.00014655614853807745
47186,Intelligent supervisory systems for industrial process control,2005,"Edmary J. Altamiranda M,Eliezer Colina M,Edgar Chacón R",0,1,0.00014655614853807745
47189,Intelligent software agent framework for customized mobile services,2007,Kirsti Simula,0,1,0.00014655614853807745
47196,Universal semantic communication I,2008,"Brendan Juba,Madhu Sudan",0,1,0.00014655614853807745
47199,Data reduction approach for sensitive associative classification rule hiding,2008,"Juggapong Natwichai,Xingzhi Sun,Xue Li",0,3,0.00014655614853807745
47202,Grouping and optimization of XPath expressions in DB2® pureXML,2008,"Andrey Balmin,Fatma Özcan,Ashutosh Singh,Edison Ting",0,2,0.00014655614853807745
47217,Detecting energy-greedy anomalies and mobile malware variants,2008,"Hahnsang Kim,Joshua Smith,Kang G. Shin",0,2,0.00014655614853807745
47246,Do secure information system design methods provide adequate modeling support?,2008,"Mikko Siponen,Juhani Heikka",0,1,0.00014655614853807745
47253,Classification of floodplain vegetation by data fusion of spectral (CASI) and LiDAR data,2007,"G. W. Geerling,M. Labrador-Garcia,J. G. P. W. Clevers,A. M. J. Ragas,A. J. M. Smits",0,2,0.00014655614853807745
47277,Pedestrian routing system using genetic algorithms suitable for mobile ad hoc networks,2006,"J. Bravo,I. Soto,R. Carrasco",0,1,0.00014655614853807745
47278,Stereo cloud-top heights and cloud fraction retrieval from ATSR-2,2007,"J. -P. Muller,M. -A. Denis,R. D. Dundas,K. L. Mitchell,C. Naud,H. Mannstein",1,2,0.00042560628897630456
48064,ATSR-2 camera models for the automated stereo photogrammetric retrieval of cloud-top heights-initial assessments,2007,"M. -A. Denis,J. -P. Muller,H. Mannstein",1,1,0.00032743691649611014
49410,Cloud-top pressure retrieval using the oxygen A-band in the IRS-3 MOS instrument,2007,"R. Preusker,J. Fischer,P. Albert,R. Bennartz,L. Schüller",1,0,0.00032743691649611014
47300,Coordinating with the Future: The Anticipatory Nature of Representation,2008,Giovanni Pezzulo,0,1,0.00014655614853807745
47321,AMAP: automatically mining abbreviation expansions in programs to enhance software maintenance tools,2008,"Emily Hill,Zachary P. Fry,Haley Boyd,Giriprasad Sridhara,Yana Novikova,Lori Pollock,K. Vijay-Shanker",0,1,0.00014655614853807745
47340,DESIGN OF DECISION TREE VIA KERNELIZED HIERARCHICAL CLUSTERING FOR MULTICLASS SUPPORT VECTOR MACHINES,2007,"Zhao Lu,Feng Lin,Hao Ying",0,1,0.00014655614853807745
47341,Greenness trends of Arctic tundra vegetation in the 1990s: comparison of two NDVI data sets from NOAA AVHRR systems,2007,"D. Stow,A. Petersen,A. Hope,R. Engstrom,L. Coulter",0,1,0.00014655614853807745
47344,A socio-cognitive framework for designing interactive IR systems: Lessons from the Neanderthals,2008,Charles Cole,0,1,0.00014655614853807745
47364,Cooperative caching in mobile ad hoc networks based on data utility,2007,"Narottam Chand,R. C. Joshi,Manoj Misra",1,0,0.00020895934384009693
47409,ATA: adaptive transmission algorithms for prolonging lifetime in underwater sensor networks,2008,"Zhongwen Guo,Jinfeng Dou,Wei Han,Guangxu Zhang,Zhengang Ha",0,2,0.00014655614853807745
47432,Approximate embedding-based subsequence matching of time series,2008,"Vassilis Athitsos,Panagiotis Papapetrou,Michalis Potamias,George Kollios,Dimitrios Gunopulos",0,1,0.00014655614853807745
47453,"Using a hierarchical multi-resolution mechanism for the classification and semantic extraction of landuse maps for Beer-Sheva, Israel",2007,"D. G. Blumberg,G. Zhu",0,1,0.00014655614853807745
47461,Transcendence: enabling a personal view of the deep web,2008,"Jeffrey P. Bigham,Anna C. Cavender,Ryan S. Kaminsky,Craig M. Prince,Tyler S. Robison",0,1,0.00014655614853807745
47470,Composcan: adaptive scanning for efficient concurrent communications and positioning with 802.11,2008,"Thomas King,Mikkel Baun Kjærgaard",0,2,0.00014655614853807745
47829,Hyperbolic Location Fingerprinting: A Calibration-Free Solution for Handling Differences in Signal Strength (concise contribution),2008,"Mikkel Baun Kjærgaard,Carsten Valdemar Munk",1,0,0.00020895934384009693
47471,Ranking opinionated blog posts using OpinionFinder,2008,"Ben He,Craig Macdonald,Iadh Ounis",1,0,0.0002713625391421164
47472,Circular partitions with applications to visualization and embeddings,2008,"Krzysztof Onak,Anastasios Sidiropoulos",0,1,0.00014655614853807745
47476,Clustering in mobile ad hoc networks through neighborhood stability-based mobility prediction,2008,"Charalampos Konstantopoulos,Damianos Gavalas,Grammati Pantziou",0,1,0.00014655614853807745
47482,Estimating cardinality distributions in network traffic: extended abstract,2008,"Aiyou Chen,Li Li,Jin Cao",0,1,0.00014655614853807745
47484,Platform-based software design flow for heterogeneous MPSoC,2008,"Katalin Popovici,Xavier Guerin,Frederic Rousseau,Pier Stanislao Paolucci,Ahmed Amine Jerraya",0,2,0.00014655614853807745
47489,Discovering correlated spatio-temporal changes in evolving graphs,2008,"Jeffrey Chan,James Bailey,Christopher Leckie",0,6,0.00014655614853807745
47505,Limits on the Hardness of Lattice Problems in lp Norms,2008,Chris Peikert,0,3,0.00014655614853807745
47517,Multi-tiered design rationale for change set based product line architectures,2008,"Scott A. Hendrickson,Swaminathan Subramanian,André van der Hoek",0,1,0.00014655614853807745
47518,Analyzing composability of applications on MPSoC platforms,2008,"Akash Kumar,Bart Mesman,Bart Theelen,Henk Corporaal,Yajun Ha",0,2,0.00014655614853807745
47550,Multimodal Chinese text entry with speech and keypad on mobile devices,2008,"Yingying Jiang,Xugang Wang,Feng Tian,Xiang Ao,Guozhong Dai,Hongan Wang",0,1,0.00014655614853807745
47552,Randomized k-server on hierarchical binary trees,2008,"Aaron Coté,Adam Meyerson,Laura Poplawski",0,2,0.00014655614853807745
47559,A two-step classification approach to unsupervised record linkage,2007,Peter Christen,0,1,0.00014655614853807745
47576,Contracting agents: legal personality and representation,2007,"Francisco Andrade,Palo Novais,José Machado,José Neves",0,2,0.00014655614853807745
47582,Exact geometric-topological analysis of algebraic surfaces,2008,"Eric Berberich,Michael Kerber,Michael Sagraloff",0,1,0.00014655614853807745
47583,Land cover classification using multi-temporal MERIS vegetation indices,2007,"J. Dash,A. Mathur,G. M. Foody,P. J. Curran,J. W. Chipman,T. M. Lillesand",0,1,0.00014655614853807745
47606,Computing a shortest k-link path in a polygon,1992,J. S. B. Mitchell,1,0,0.0002713625391421164
47613,Computing in social networks with relationship algebra,2008,"Javed I. Khan,Sajid S. Shaikh",0,1,0.00014655614853807745
47617,Situation-aware radio resource management for multi-rate MC-CDMA wireless networks targeted at multimedia data exchanges in local areas,2006,"Leandro D'Orazio,Claudio Sacchi,Fabrizio Granelli,Francesco G. B. De Natale",0,1,0.00014655614853807745
47619,Self healing in System-S,2008,"Gabriela Jacques-Silva,Jim Challenger,Lou Degenaro,James Giles,Rohit Wagle",0,2,0.00014655614853807745
47640,Multifocus image fusion by combining curvelet and wavelet transform,2008,"Shutao Li,Bin Yang",0,1,0.00014655614853807745
47648,Outlier-robust clustering using independent components,2008,"Christian Böhm,Christos Faloutsos,Claudia Plant",0,1,0.00014655614853807745
47665,Querying business processes with BP-QL,2008,"Catriel Beeri,Anat Eyal,Simon Kamenkovich,Tova Milo",0,1,0.00014655614853807745
47699,2008 Special Issue: Learning to recognize objects on the fly: A neurally based dynamic field approach,2008,"Christian Faubel,Gregor Schöner",0,2,0.00014655614853807745
47703,A critical analysis of variants of the AUC,2008,"Stijn Vanderlooy,Eyke Hüllermeier",0,1,0.00014655614853807745
47716,Step decision rules for multistage stochastic programming: A heuristic approach,2008,"J. Thénié,J. -Ph. Vial",1,0,0.0002713625391421164
47719,Checking race freedom via linear programming,2008,Tachio Terauchi,0,1,0.00014655614853807745
47723,On hardness of learning intersection of two halfspaces,2008,"Subhash Khot,Rishi Saket",0,1,0.00014655614853807745
47740,"Resource space model, OWL and database: Mapping and integration",2008,"Hai Zhuge,Yunpeng Xing,Peng Shi",0,1,0.00014655614853807745
47742,"Learning (k,l)-contextual tree languages for information extraction from web pages",2008,"Stefan Raeymaekers,Maurice Bruynooghe,Jan Bussche",0,1,0.00014655614853807745
47743,A quadrature-based third-order moment method for dilute gas-particle flows,2008,R. O. Fox,0,1,0.00014655614853807745
47773,Letters: Facial expression recognition based on two-dimensional discriminant locality preserving projections,2008,"Ruicong Zhi,Qiuqi Ruan",0,1,0.00014655614853807745
47781,An efficient algebraic multigrid preconditioner for a fast multipole boundary element method,2008,G. Of,0,1,0.00014655614853807745
47803,International workshop on multicore software engineering (IWMSE 2008),2008,"Victor Pankratius,Walter F. Tichy",0,6,0.00014655614853807745
49275,Putting intel® threading building blocks to work,2008,"Thomas Willhalm,Nicolae Popovici",1,0,0.00016735721363875063
47827,Human activity recognition in pervasive health-care: Supporting efficient remote collaboration,2008,"Venet Osmani,Sasitharan Balasubramaniam,Dmitri Botvich",0,1,0.00014655614853807745
47839,Appreciating the Contribution of Broadband ICT With Rural and Remote Communities: Stepping Stones Toward an Alternative Paradigm,2007,Ricardo Ramírez,0,1,0.00014655614853807745
47850,Davis social links: integrating social networks with internet routing,2007,"Lerone Banks,Shaozhi Ye,Yue Huang,S. Felix Wu",0,1,0.00014655614853807745
